year,month,county,abrState,name,CAT,recovery,numInMonth,numInSeason,recoverCount,prevProd,Production,vmax,mslp,time,takeupTotal,ratePoverty,houseMedianValue,houseOccupied,houseTotal,sumBuildingCoverage,policyCount
2019,1,Washington County,GA,michael,TS,4,1,1,4,8083.405,8278.712,50,984,0.666666667,0.000108143,21.5,50,7359,9247,70000,1
2017,9,Worth County,GA,irma,TS,5,1,1,1,3562.331,3122.454,45,984,1,0.001395449,18.9,16,7899,9316,1608000,13
2017,10,Worth County,GA,irma,TS,5,1,1,2,3562.331,3077.57,45,984,1,0.001180764,18.9,16,7899,9316,1351600,11
2017,11,Worth County,GA,irma,TS,5,1,1,3,3562.331,2989.419,45,984,1,0.001180764,18.9,16,7899,9316,1364600,11
2017,12,Worth County,GA,irma,TS,5,1,1,4,3562.331,3034.089,45,984,1,0.000858738,18.9,16,7899,9316,1031600,8
2018,1,Worth County,GA,irma,TS,5,1,1,5,3562.331,4252.4,45,984,1,0.000750348,17.4,16,8038,9329,981600,7
2019,10,Worth County,GA,nestor,EX,2,1,1,1,1704.739,1993.813,40,1001,0.545454545,0,17.4,16,8038,9329,0,0
2019,11,Worth County,GA,nestor,EX,2,1,1,2,1704.739,2050.757,40,1001,0.545454545,0,17.4,16,8038,9329,0,0
2010,7,Ascension Parish,LA,bonnie,LO,2,1,1,1,167224.613,180965.612,15,1014,1.5,0.051159236,9.1,164200,35640,39250,330851200,2008
2010,8,Ascension Parish,LA,bonnie,LO,2,1,1,2,167224.613,197072.566,15,1014,1.5,0.04922293,9.1,164200,35640,39250,314523700,1932
2012,8,Ascension Parish,LA,isaac,TS,5,1,1,1,114801.568,110968.116,55,977,3,0.043827326,8.7,167600,37331,40979,306533000,1796
2012,9,Ascension Parish,LA,isaac,TS,5,1,1,2,114801.568,101097.923,55,977,3,0.042802411,8.7,167600,37331,40979,301205000,1754
2012,10,Ascension Parish,LA,isaac,TS,5,1,1,3,114801.568,95148.944,55,977,3,0.042778008,8.7,167600,37331,40979,300796300,1753
2012,11,Ascension Parish,LA,isaac,TS,5,1,1,4,114801.568,80751.417,55,977,3,0.042411967,8.7,167600,37331,40979,297575100,1738
2012,12,Ascension Parish,LA,isaac,TS,5,1,1,5,114801.568,153244.51,55,977,3,0.041704288,8.7,167600,37331,40979,295103600,1709
2017,8,Beauregard Parish,LA,harvey,TS,3,1,1,1,33409.788,33485.238,35,996,3.5,0.001036404,12.8,46,13327,15438,2224100,16
2017,9,Beauregard Parish,LA,harvey,TS,3,1,1,2,33409.788,32542.57,35,996,3.5,0.001165954,12.8,46,13327,15438,2504400,18
2017,10,Beauregard Parish,LA,harvey,TS,3,1,1,3,33409.788,34514.536,35,996,3.5,0.001165954,12.8,46,13327,15438,2881900,18
2019,7,Beauregard Parish,LA,barry,TS,2,1,1,1,25743.617,32937.522,50,1002,1.5,6.43E-05,12.3,82,13219,15560,150000,1
2019,8,Beauregard Parish,LA,barry,TS,2,1,1,2,25743.617,32193.26,50,1002,1.5,6.43E-05,12.3,82,13219,15560,150000,1
2017,6,Caddo Parish,LA,cindy,TD,2,1,1,1,292086,307417,35,998,1.5,0.002843199,18.2,461,97283,112901,51592800,321
2017,7,Caddo Parish,LA,cindy,TD,2,1,1,2,292086,331131,35,998,1.5,0.002816627,18.2,461,97283,112901,49879400,318
2019,7,Caddo Parish,LA,barry,TS,2,1,1,1,325438,378173,35,1007,4.5,0.000451331,17.7,454,96360,112999,9843200,51
2019,8,Caddo Parish,LA,barry,TS,2,1,1,2,325438,367781,35,1007,4.5,0.000300888,17.7,454,96360,112999,6155100,34
2017,8,Calcasieu Parish,LA,harvey,TS,5,1,1,1,934470.574,719530.997,40,992,4,0.007939868,12.7,275,77130,87407,112050400,694
2017,9,Calcasieu Parish,LA,harvey,TS,5,1,1,2,934470.574,826535.348,40,992,4,0.008077156,12.7,275,77130,87407,112710800,706
2017,10,Calcasieu Parish,LA,harvey,TS,5,1,1,3,934470.574,897790.716,40,992,4,0.007951308,12.7,275,77130,87407,112947400,695
2017,11,Calcasieu Parish,LA,harvey,TS,5,1,1,4,934470.574,807097.333,40,992,4,0.007722494,12.7,275,77130,87407,111717200,675
2017,12,Calcasieu Parish,LA,harvey,TS,5,1,1,5,934470.574,1155542.98,40,992,4,0.007493679,12.7,275,77130,87407,108394700,655
2017,6,Cameron Parish,LA,cindy,TS,2,1,1,1,1.124,1.156,45,991,2.666666667,0.019427671,7.1,8,2686,3809,10198700,74
2017,7,Cameron Parish,LA,cindy,TS,2,1,1,2,1.124,1.254,45,991,2.666666667,0.019952744,7.1,8,2686,3809,10579900,76
2011,9,East Baton Rouge Parish,LA,lee,EX,4,1,1,1,420901.124,387801.194,40,994,1,0.02910104,12.3,161600,167150,186282,874835200,5421
2011,10,East Baton Rouge Parish,LA,lee,EX,4,1,1,2,420901.124,407157.723,40,994,1,0.028805789,12.3,161600,167150,186282,870545100,5366
2011,11,East Baton Rouge Parish,LA,lee,EX,4,1,1,3,420901.124,379267.969,40,994,1,0.028977572,12.3,161600,167150,186282,870373800,5398
2011,12,East Baton Rouge Parish,LA,lee,EX,4,1,1,4,420901.124,424971.908,40,994,1,0.028655479,12.3,161600,167150,186282,861191600,5338
2011,9,Iberia Parish,LA,lee,SS,2,1,1,1,97.652,103.857,35,987,3,0.022410005,17.2,102600,26370,29585,90567900,663
2011,10,Iberia Parish,LA,lee,SS,2,1,1,2,97.652,100.523,35,987,3,0.022443806,17.2,102600,26370,29585,90641800,664
2011,9,Iberville Parish,LA,lee,EX,9,1,1,1,1143098.001,907924.004,35,991.5,10,0.012233623,13.9,89300,11040,12670,22335000,155
2011,10,Iberville Parish,LA,lee,EX,9,1,1,2,1143098.001,895612.004,35,991.5,10,0.012707182,13.9,89300,11040,12670,23409600,161
2011,11,Iberville Parish,LA,lee,EX,9,1,1,3,1143098.001,972787.008,35,991.5,10,0.012549329,13.9,89300,11040,12670,22834600,159
2011,12,Iberville Parish,LA,lee,EX,9,1,1,4,1143098.001,1079673.006,35,991.5,10,0.012549329,13.9,89300,11040,12670,23065300,159
2012,1,Iberville Parish,LA,lee,EX,9,1,1,5,1143098.001,970451.993,35,991.5,10,0.012971698,14.5,87800,10982,12720,23892900,165
2012,2,Iberville Parish,LA,lee,EX,9,1,1,6,1143098.001,1026072.998,35,991.5,10,0.01336478,14.5,87800,10982,12720,24682200,170
2012,3,Iberville Parish,LA,lee,EX,9,1,1,7,1143098.001,1038518.004,35,991.5,10,0.013600629,14.5,87800,10982,12720,25312200,173
2012,4,Iberville Parish,LA,lee,EX,9,1,1,8,1143098.001,1142415.996,35,991.5,10,0.014072327,14.5,87800,10982,12720,26720900,179
2012,5,Iberville Parish,LA,lee,EX,9,1,1,9,1143098.001,1171488.004,35,991.5,10,0.014386792,14.5,87800,10982,12720,27622600,183
2012,8,Iberville Parish,LA,isaac,TS,3,1,1,1,1259323.002,1247012,55,980,1.5,0.012971698,14.5,87800,10982,12720,24242400,165
2012,9,Iberville Parish,LA,isaac,TS,3,1,1,2,1259323.002,1182581.999,55,980,1.5,0.012657233,14.5,87800,10982,12720,24020700,161
2012,10,Iberville Parish,LA,isaac,TS,3,1,1,3,1259323.002,1286654.007,55,980,1.5,0.012578616,14.5,87800,10982,12720,23831800,160
2012,8,Jackson Parish,LA,isaac,TD,3,1,1,1,36055.424,37709.06,35,996,1.2,0.000260756,15.7,76000,6076,7670,60000,2
2012,9,Jackson Parish,LA,isaac,TD,3,1,1,2,36055.424,35500.371,35,996,1.2,0.000260756,15.7,76000,6076,7670,60000,2
2012,10,Jackson Parish,LA,isaac,TD,3,1,1,3,36055.424,37259.64,35,996,1.2,0.000260756,15.7,76000,6076,7670,60000,2
2010,7,Jefferson Parish,LA,bonnie,LO,55,1,1,1,591949,441679,25,1012,1.5,0.116785863,10.1,175100,162881,187086,3678924100,21849
2010,8,Jefferson Parish,LA,bonnie,LO,55,1,1,2,591949,568313,25,1012,1.5,0.114268304,10.1,175100,162881,187086,3584698900,21378
2010,9,Jefferson Parish,LA,bonnie,LO,55,1,1,3,591949,470846,25,1012,1.5,0.107736549,10.1,175100,162881,187086,3380032400,20156
2010,10,Jefferson Parish,LA,bonnie,LO,55,1,1,4,591949,411457,25,1012,1.5,0.103476476,10.1,175100,162881,187086,3252131800,19359
2010,11,Jefferson Parish,LA,bonnie,LO,55,1,1,5,591949,344224,25,1012,1.5,0.103802529,10.1,175100,162881,187086,3267530700,19420
2010,12,Jefferson Parish,LA,bonnie,LO,55,1,1,6,591949,369676,25,1012,1.5,0.103268016,10.1,175100,162881,187086,3257915800,19320
2011,1,Jefferson Parish,LA,bonnie,LO,55,1,1,7,591949,281417,25,1012,1.5,0.100294264,11.3,176700,165404,188266,3174685100,18882
2011,2,Jefferson Parish,LA,bonnie,LO,55,1,1,8,591949,267935,25,1012,1.5,0.098536114,11.3,176700,165404,188266,3103348500,18551
2011,3,Jefferson Parish,LA,bonnie,LO,55,1,1,9,591949,348309,25,1012,1.5,0.10161155,11.3,176700,165404,188266,3183224200,19130
2011,4,Jefferson Parish,LA,bonnie,LO,55,1,1,10,591949,539188,25,1012,1.5,0.106083945,11.3,176700,165404,188266,3344414700,19972
2011,5,Jefferson Parish,LA,bonnie,LO,55,1,1,11,591949,522352,25,1012,1.5,0.110078293,11.3,176700,165404,188266,3488662800,20724
2011,6,Jefferson Parish,LA,bonnie,LO,55,1,1,12,591949,441068,25,1012,1.5,0.113116548,11.3,176700,165404,188266,3590417800,21296
2011,7,Jefferson Parish,LA,bonnie,LO,55,1,1,13,591949,495653,25,1012,1.5,0.118433493,11.3,176700,165404,188266,3775662700,22297
2011,8,Jefferson Parish,LA,bonnie,LO,55,1,1,14,591949,527342,25,1012,1.5,0.121206166,11.3,176700,165404,188266,3864854300,22819
2011,9,Jefferson Parish,LA,bonnie,LO,55,1,1,15,591949,337114,25,1012,1.5,0.117015287,11.3,176700,165404,188266,3740133100,22030
2011,10,Jefferson Parish,LA,bonnie,LO,55,1,1,16,591949,222604,25,1012,1.5,0.117403036,11.3,176700,165404,188266,3759438800,22103
2011,11,Jefferson Parish,LA,bonnie,LO,55,1,1,17,591949,268600,25,1012,1.5,0.11992075,11.3,176700,165404,188266,3848315900,22577
2011,12,Jefferson Parish,LA,bonnie,LO,55,1,1,18,591949,150708,25,1012,1.5,0.118205093,11.3,176700,165404,188266,3797921400,22254
2012,1,Jefferson Parish,LA,bonnie,LO,55,1,1,19,591949,214059,25,1012,1.5,0.114511829,11.5,175500,166480,188653,3684591600,21603
2012,2,Jefferson Parish,LA,bonnie,LO,55,1,1,20,591949,170680,25,1012,1.5,0.115370548,11.5,175500,166480,188653,3712128100,21765
2012,3,Jefferson Parish,LA,bonnie,LO,55,1,1,21,591949,234176,25,1012,1.5,0.118307157,11.5,175500,166480,188653,3816926800,22319
2012,4,Jefferson Parish,LA,bonnie,LO,55,1,1,22,591949,357917,25,1012,1.5,0.118566893,11.5,175500,166480,188653,3852215200,22368
2012,5,Jefferson Parish,LA,bonnie,LO,55,1,1,23,591949,519582,25,1012,1.5,0.118254149,11.5,175500,166480,188653,3843508100,22309
2012,6,Jefferson Parish,LA,bonnie,LO,55,1,1,24,591949,527964,25,1012,1.5,0.119059861,11.5,175500,166480,188653,3858260400,22461
2012,7,Jefferson Parish,LA,bonnie,LO,55,1,1,25,591949,487649,25,1012,1.5,0.121975267,11.5,175500,166480,188653,3974095300,23011
2012,8,Jefferson Parish,LA,bonnie,LO,55,1,1,26,591949,412404,25,1012,1.5,0.119515725,11.5,175500,166480,188653,3901194600,22547
2012,9,Jefferson Parish,LA,bonnie,LO,55,1,1,27,591949,240332,25,1012,1.5,0.112131798,11.5,175500,166480,188653,3674483400,21154
2012,10,Jefferson Parish,LA,bonnie,LO,55,1,1,28,591949,232728,25,1012,1.5,0.111983377,11.5,175500,166480,188653,3677301200,21126
2012,11,Jefferson Parish,LA,bonnie,LO,55,1,1,29,591949,401131,25,1012,1.5,0.114405814,11.5,175500,166480,188653,3763438200,21583
2012,12,Jefferson Parish,LA,bonnie,LO,55,1,1,30,591949,380079,25,1012,1.5,0.112577059,11.5,175500,166480,188653,3709576900,21238
2013,1,Jefferson Parish,LA,bonnie,LO,55,1,1,31,591949,306828,25,1012,1.5,0.109181706,12.6,172500,167251,188832,3591675900,20617
2013,2,Jefferson Parish,LA,bonnie,LO,55,1,1,32,591949,298233,25,1012,1.5,0.109197594,12.6,172500,167251,188832,3584230700,20620
2013,3,Jefferson Parish,LA,bonnie,LO,55,1,1,33,591949,249013,25,1012,1.5,0.112094348,12.6,172500,167251,188832,3692391000,21167
2013,4,Jefferson Parish,LA,bonnie,LO,55,1,1,34,591949,337260,25,1012,1.5,0.112851635,12.6,172500,167251,188832,3728599400,21310
2013,5,Jefferson Parish,LA,bonnie,LO,55,1,1,35,591949,360078,25,1012,1.5,0.112422683,12.6,172500,167251,188832,3714667900,21229
2013,6,Jefferson Parish,LA,bonnie,LO,55,1,1,36,591949,455591,25,1012,1.5,0.112576258,12.6,172500,167251,188832,3720021600,21258
2013,7,Jefferson Parish,LA,bonnie,LO,55,1,1,37,591949,493320,25,1012,1.5,0.114694543,12.6,172500,167251,188832,3799290700,21658
2013,8,Jefferson Parish,LA,bonnie,LO,55,1,1,38,591949,507726,25,1012,1.5,0.112682173,12.6,172500,167251,188832,3733001100,21278
2013,9,Jefferson Parish,LA,bonnie,LO,55,1,1,39,591949,441660,25,1012,1.5,0.106788044,12.6,172500,167251,188832,3536354900,20165
2013,10,Jefferson Parish,LA,bonnie,LO,55,1,1,40,591949,289411,25,1012,1.5,0.106544442,12.6,172500,167251,188832,3536525100,20119
2013,11,Jefferson Parish,LA,bonnie,LO,55,1,1,41,591949,234070,25,1012,1.5,0.108244365,12.6,172500,167251,188832,3596284300,20440
2013,12,Jefferson Parish,LA,bonnie,LO,55,1,1,42,591949,311431,25,1012,1.5,0.106735087,12.6,172500,167251,188832,3559551600,20155
2014,1,Jefferson Parish,LA,bonnie,LO,55,1,1,43,591949,239927.267,25,1012,1.5,0.10241174,13,171100,167840,189158,3411947700,19372
2014,2,Jefferson Parish,LA,bonnie,LO,55,1,1,44,591949,112996.22,25,1012,1.5,0.102348301,13,171100,167840,189158,3410318300,19360
2014,3,Jefferson Parish,LA,bonnie,LO,55,1,1,45,591949,278700.205,25,1012,1.5,0.105774009,13,171100,167840,189158,3535295700,20008
2014,4,Jefferson Parish,LA,bonnie,LO,55,1,1,46,591949,300393.229,25,1012,1.5,0.106831326,13,171100,167840,189158,3574418500,20208
2014,5,Jefferson Parish,LA,bonnie,LO,55,1,1,47,591949,395550.272,25,1012,1.5,0.10526121,13,171100,167840,189158,3526764200,19911
2014,6,Jefferson Parish,LA,bonnie,LO,55,1,1,48,591949,375825.264,25,1012,1.5,0.104758985,13,171100,167840,189158,3514045900,19816
2014,7,Jefferson Parish,LA,bonnie,LO,55,1,1,49,591949,512699.273,25,1012,1.5,0.107338838,13,171100,167840,189158,3608164000,20304
2014,8,Jefferson Parish,LA,bonnie,LO,55,1,1,50,591949,473301.306,25,1012,1.5,0.104674399,13,171100,167840,189158,3523097900,19800
2014,9,Jefferson Parish,LA,bonnie,LO,55,1,1,51,591949,490331.249,25,1012,1.5,0.098124319,13,171100,167840,189158,3305085700,18561
2014,10,Jefferson Parish,LA,bonnie,LO,55,1,1,52,591949,445170.245,25,1012,1.5,0.097653813,13,171100,167840,189158,3295775800,18472
2014,11,Jefferson Parish,LA,bonnie,LO,55,1,1,53,591949,279554.238,25,1012,1.5,0.098668838,13,171100,167840,189158,3339111700,18664
2014,12,Jefferson Parish,LA,bonnie,LO,55,1,1,54,591949,198756.232,25,1012,1.5,0.097262606,13,171100,167840,189158,3296383300,18398
2015,1,Jefferson Parish,LA,bonnie,LO,55,1,1,55,591949,594637.152,25,1012,1.5,0.094236188,13,747,168104,189163,3183131100,17826
2012,8,Lincoln Parish,LA,isaac,TD,13,1,1,1,4745.626,4589.639,35,996,1.2,0.000566106,20.2,114900,16603,19431,2023900,11
2012,9,Lincoln Parish,LA,isaac,TD,13,1,1,2,4745.626,3985.037,35,996,1.2,0.000514642,20.2,114900,16603,19431,1873900,10
2012,10,Lincoln Parish,LA,isaac,TD,13,1,1,3,4745.626,3540.761,35,996,1.2,0.000463177,20.2,114900,16603,19431,1673900,9
2012,11,Lincoln Parish,LA,isaac,TD,13,1,1,4,4745.626,2862.379,35,996,1.2,0.000463177,20.2,114900,16603,19431,1602900,9
2012,12,Lincoln Parish,LA,isaac,TD,13,1,1,5,4745.626,3545.184,35,996,1.2,0.000463177,20.2,114900,16603,19431,1773900,9
2013,1,Lincoln Parish,LA,isaac,TD,13,1,1,6,4745.626,3855.387,35,996,1.2,0.000513242,20.4,116900,16877,19484,1956300,10
2013,2,Lincoln Parish,LA,isaac,TD,13,1,1,7,4745.626,3005.86,35,996,1.2,0.000564566,20.4,116900,16877,19484,1956300,11
2013,3,Lincoln Parish,LA,isaac,TD,13,1,1,8,4745.626,3355.913,35,996,1.2,0.000410593,20.4,116900,16877,19484,1206300,8
2013,4,Lincoln Parish,LA,isaac,TD,13,1,1,9,4745.626,3708.563,35,996,1.2,0.000410593,20.4,116900,16877,19484,1206300,8
2013,5,Lincoln Parish,LA,isaac,TD,13,1,1,10,4745.626,3593.33,35,996,1.2,0.000461917,20.4,116900,16877,19484,1446600,9
2013,6,Lincoln Parish,LA,isaac,TD,13,1,1,11,4745.626,4369.808,35,996,1.2,0.000359269,20.4,116900,16877,19484,1084600,7
2013,7,Lincoln Parish,LA,isaac,TD,13,1,1,12,4745.626,4742.768,35,996,1.2,0.000359269,20.4,116900,16877,19484,1084600,7
2013,8,Lincoln Parish,LA,isaac,TD,13,1,1,13,4745.626,4762.728,35,996,1.2,0.000307945,20.4,116900,16877,19484,884600,6
2010,7,Plaquemines Parish,LA,bonnie,LO,2,1,1,1,19609.82,21798.724,25,1012,7.5,0.036893204,7.7,203100,7718,9270,55083600,342
2010,8,Plaquemines Parish,LA,bonnie,LO,2,1,1,2,19609.82,21675.242,25,1012,7.5,0.036785329,7.7,203100,7718,9270,54481200,341
2017,10,Plaquemines Parish,LA,nate,H1,4,1,1,1,11137.92,11573.907,75,983,8.5,0.011789182,16.1,57,8759,10094,20984700,119
2017,11,Plaquemines Parish,LA,nate,H1,4,1,1,2,11137.92,9218.993,75,983,8.5,0.011690113,16.1,57,8759,10094,21004700,118
2017,12,Plaquemines Parish,LA,nate,H1,4,1,1,3,11137.92,11090.52,75,983,8.5,0.011293838,16.1,57,8759,10094,19849700,114
2018,1,Plaquemines Parish,LA,nate,H1,4,1,1,4,11137.92,11624.979,75,983,8.5,0.01097824,17.2,62,8817,10202,19528700,112
2012,8,Pointe Coupee Parish,LA,isaac,TS,18,1,1,1,1185174.119,1113558.335,55,982,3,0.011045259,11.9,114100,8942,11136,17962500,123
2012,9,Pointe Coupee Parish,LA,isaac,TS,18,1,1,2,1185174.119,941906.717,55,982,3,0.01095546,11.9,114100,8942,11136,17590500,122
2012,10,Pointe Coupee Parish,LA,isaac,TS,18,1,1,3,1185174.119,760928.682,55,982,3,0.011135057,11.9,114100,8942,11136,18006900,124
2012,11,Pointe Coupee Parish,LA,isaac,TS,18,1,1,4,1185174.119,808330.798,55,982,3,0.011045259,11.9,114100,8942,11136,18108600,123
2012,12,Pointe Coupee Parish,LA,isaac,TS,18,1,1,5,1185174.119,846711.841,55,982,3,0.011135057,11.9,114100,8942,11136,17945100,124
2013,1,Pointe Coupee Parish,LA,isaac,TS,18,1,1,6,1185174.119,1008427.6,55,982,3,0.01103733,12,113100,8818,11144,17780600,123
2013,2,Pointe Coupee Parish,LA,isaac,TS,18,1,1,7,1185174.119,1003625.619,55,982,3,0.011396267,12,113100,8818,11144,18294500,127
2013,3,Pointe Coupee Parish,LA,isaac,TS,18,1,1,8,1185174.119,1099630.911,55,982,3,0.011755205,12,113100,8818,11144,19270000,131
2013,4,Pointe Coupee Parish,LA,isaac,TS,18,1,1,9,1185174.119,733581.769,55,982,3,0.012293611,12,113100,8818,11144,20558900,137
2013,5,Pointe Coupee Parish,LA,isaac,TS,18,1,1,10,1185174.119,1053857.823,55,982,3,0.011396267,12,113100,8818,11144,19049300,127
2013,6,Pointe Coupee Parish,LA,isaac,TS,18,1,1,11,1185174.119,1081278.904,55,982,3,0.012114142,12,113100,8818,11144,21089500,135
2013,7,Pointe Coupee Parish,LA,isaac,TS,18,1,1,12,1185174.119,825794.017,55,982,3,0.010139986,12,113100,8818,11144,17564900,113
2013,8,Pointe Coupee Parish,LA,isaac,TS,18,1,1,13,1185174.119,1029013.89,55,982,3,0.009781048,12,113100,8818,11144,17026900,109
2013,9,Pointe Coupee Parish,LA,isaac,TS,18,1,1,14,1185174.119,1050541.696,55,982,3,0.010498923,12,113100,8818,11144,17950400,117
2013,10,Pointe Coupee Parish,LA,isaac,TS,18,1,1,15,1185174.119,489537.783,55,982,3,0.010139986,12,113100,8818,11144,17415000,113
2013,11,Pointe Coupee Parish,LA,isaac,TS,18,1,1,16,1185174.119,673094.091,55,982,3,0.009870782,12,113100,8818,11144,16858600,110
2013,12,Pointe Coupee Parish,LA,isaac,TS,18,1,1,17,1185174.119,1015205.928,55,982,3,0.009960517,12,113100,8818,11144,16913400,111
2014,1,Pointe Coupee Parish,LA,isaac,TS,18,1,1,18,1185174.119,1224701.036,55,982,3,0.009363296,12.5,115300,8888,11214,15990600,105
2017,8,Rapides Parish,LA,harvey,TD,13,1,1,1,639473.212,474711.948,30,998,3.5,0.002034252,15.6,200,48032,57515,16088400,117
2017,9,Rapides Parish,LA,harvey,TD,13,1,1,2,639473.212,609306.216,30,998,3.5,0.002190733,15.6,200,48032,57515,17729900,126
2017,10,Rapides Parish,LA,harvey,TD,13,1,1,3,639473.212,380769.088,30,998,3.5,0.002051639,15.6,200,48032,57515,16300900,118
2017,11,Rapides Parish,LA,harvey,TD,13,1,1,4,639473.212,602037.011,30,998,3.5,0.001912545,15.6,200,48032,57515,15287500,110
2017,12,Rapides Parish,LA,harvey,TD,13,1,1,5,639473.212,529884.802,30,998,3.5,0.001808224,15.6,200,48032,57515,14349200,104
2018,1,Rapides Parish,LA,harvey,TD,13,1,1,6,639473.212,607618.654,30,998,3.5,0.001694827,15.4,123,48000,57823,13265100,98
2018,2,Rapides Parish,LA,harvey,TD,13,1,1,7,639473.212,496842.446,30,998,3.5,0.001625651,15.4,123,48000,57823,12504500,94
2018,3,Rapides Parish,LA,harvey,TD,13,1,1,8,639473.212,425160.613,30,998,3.5,0.001677533,15.4,123,48000,57823,12610200,97
2018,4,Rapides Parish,LA,harvey,TD,13,1,1,9,639473.212,575966.363,30,998,3.5,0.001608357,15.4,123,48000,57823,12597700,93
2018,5,Rapides Parish,LA,harvey,TD,13,1,1,10,639473.212,442378.739,30,998,3.5,0.001487297,15.4,123,48000,57823,12298500,86
2018,6,Rapides Parish,LA,harvey,TD,13,1,1,11,639473.212,622473.78,30,998,3.5,0.001470003,15.4,123,48000,57823,12296100,85
2018,7,Rapides Parish,LA,harvey,TD,13,1,1,12,639473.212,635594.029,30,998,3.5,0.001348944,15.4,123,48000,57823,11015100,78
2018,8,Rapides Parish,LA,harvey,TD,13,1,1,13,639473.212,652881.189,30,998,3.5,0.001158708,15.4,123,48000,57823,9752700,67
2019,7,Red River Parish,LA,barry,TS,2,1,1,1,2582,5824,35,1006,1.5,0,20.1,11,3334,4190,0,0
2019,8,Red River Parish,LA,barry,TS,2,1,1,2,2582,6697,35,1006,1.5,0.000238663,20.1,11,3334,4190,194200,1
2010,7,St. Charles Parish,LA,bonnie,LO,2,1,1,1,1806863.02,2004514.95,25,1012,1.5,0.118660433,11,170200,18460,19678,422102200,2335
2010,8,St. Charles Parish,LA,bonnie,LO,2,1,1,2,1806863.02,1956231.23,25,1012,1.5,0.112511434,11,170200,18460,19678,401521800,2214
2010,7,St. James Parish,LA,bonnie,LO,2,1,1,1,45411.62,43940.641,20,1013,1.5,0.007068408,11.3,116600,7455,8347,9845700,59
2010,8,St. James Parish,LA,bonnie,LO,2,1,1,2,45411.62,46705.258,20,1013,1.5,0.00646939,11.3,116600,7455,8347,8820300,54
2012,8,Terrebonne Parish,LA,isaac,H1,16,1,1,1,6872,6970,65,970.5,9.5,0.086339795,12.8,128500,39226,43850,584719600,3786
2012,9,Terrebonne Parish,LA,isaac,H1,16,1,1,2,6872,6342,65,970.5,9.5,0.082599772,12.8,128500,39226,43850,561408900,3622
2012,10,Terrebonne Parish,LA,isaac,H1,16,1,1,3,6872,0,65,970.5,9.5,0.081368301,12.8,128500,39226,43850,552578400,3568
2012,11,Terrebonne Parish,LA,isaac,H1,16,1,1,4,6872,271,65,970.5,9.5,0.07963512,12.8,128500,39226,43850,539116200,3492
2012,12,Terrebonne Parish,LA,isaac,H1,16,1,1,5,6872,0,65,970.5,9.5,0.078472064,12.8,128500,39226,43850,530470200,3441
2013,1,Terrebonne Parish,LA,isaac,H1,16,1,1,6,6872,-246,65,970.5,9.5,0.077793204,12.8,131600,39279,43937,526177500,3418
2013,2,Terrebonne Parish,LA,isaac,H1,16,1,1,7,6872,-214,65,970.5,9.5,0.077178688,12.8,131600,39279,43937,523958300,3391
2013,3,Terrebonne Parish,LA,isaac,H1,16,1,1,8,6872,-131,65,970.5,9.5,0.078817398,12.8,131600,39279,43937,535987100,3463
2013,4,Terrebonne Parish,LA,isaac,H1,16,1,1,9,6872,-182,65,970.5,9.5,0.079659512,12.8,131600,39279,43937,543934100,3500
2013,5,Terrebonne Parish,LA,isaac,H1,16,1,1,10,6872,-121,65,970.5,9.5,0.080501627,12.8,131600,39279,43937,552003900,3537
2013,6,Terrebonne Parish,LA,isaac,H1,16,1,1,11,6872,1353,65,970.5,9.5,0.081798939,12.8,131600,39279,43937,561605200,3594
2013,7,Terrebonne Parish,LA,isaac,H1,16,1,1,12,6872,400,65,970.5,9.5,0.080205749,12.8,131600,39279,43937,549799300,3524
